seed,candidate_id,source,candidate_kind,path,declared_label_idx,declared_label_name,visual_label_idx,visual_label_name,known_drift,label_source,generator_id,prompt,gate_mode,gate_decision,gate_reason,prototype_pred_idx,prototype_pred_name,prototype_confidence,prototype_distance,quality_mean,quality_std,external_gate_decision,external_filter_reason,metadata_json
0,3aa51318fd0bd6,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/green_circle_004_seed20261532.png,1,green_circle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered green circle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,off_center_or_fragmented_foreground,2,blue_x,0.5168588062711156,58.3231589107692,0.23301036560457514,0.06670101823884819,reject,off_center_or_fragmented_foreground,"{""seed"":20261532,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.23293893851485895,""quality_std"":0.068256497247886,""foreground_fraction"":0.2787895202636719,""center_foreground_share"":0.3074996921308649,""target_color_margin"":0.16522012347580936}"
0,e5cac4ced860e5,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/green_circle_005_seed20261533.png,1,green_circle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered green circle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,2,blue_x,0.4235911846316195,133.4702024674362,0.47414343341503273,0.3267728354788028,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,"{""seed"":20261533,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.4752228880240248,""quality_std"":0.3670253625399755,""foreground_fraction"":0.2778816223144531,""center_foreground_share"":0.028828334134120392,""target_color_margin"":-0.3030870338421548}"
0,7b59623be3dc68,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/blue_x_000_seed20262528.png,2,blue_x,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,retain,manual_audit_needed,2,blue_x,0.690101238387263,65.3511913693676,0.3149969362745098,0.18875587404658245,retain,manual_audit_needed,"{""seed"":20262528,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.3149877460953457,""quality_std"":0.1994215641844116,""foreground_fraction"":0.27129364013671875,""center_foreground_share"":0.9777130965437724,""target_color_margin"":0.13122577673978217}"
0,73d060d87c6a0d,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/blue_x_001_seed20262529.png,2,blue_x,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,off_center_or_fragmented_foreground,2,blue_x,0.6952235497754675,102.44934022615554,0.3376953125,0.08620300063520628,reject,off_center_or_fragmented_foreground,"{""seed"":20262529,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.33766615125868055,""quality_std"":0.09163602399988446,""foreground_fraction"":0.2506294250488281,""center_foreground_share"":0.359994520631345,""target_color_margin"":0.05129106907425883}"
0,1fd45e7e91cfec,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/blue_x_002_seed20262530.png,2,blue_x,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,weak_target_color_evidence,2,blue_x,0.552871753616136,134.48780904160844,0.4806985294117648,0.14431209458136637,reject,weak_target_color_evidence,"{""seed"":20262530,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.4807122174431297,""quality_std"":0.14972616081367693,""foreground_fraction"":0.2767143249511719,""center_foreground_share"":0.6368436289444299,""target_color_margin"":0.01883144982258216}"
0,dc978c2b4416ff,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/blue_x_003_seed20262531.png,2,blue_x,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,retain,manual_audit_needed,2,blue_x,0.6739680904094968,96.64248235692895,0.36754621119281045,0.13847401997500966,retain,manual_audit_needed,"{""seed"":20262531,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.36756067213669313,""quality_std"":0.14577471804016043,""foreground_fraction"":0.2797889709472656,""center_foreground_share"":0.7488445020110437,""target_color_margin"":0.09156596353836988}"
0,89a6a8ef4d6f48,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/blue_x_004_seed20262532.png,2,blue_x,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,weak_target_color_evidence,2,blue_x,0.9015480482511449,55.410869412763944,0.21110855800653594,0.07498771734969413,reject,weak_target_color_evidence,"{""seed"":20262532,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.21108397440193527,""quality_std"":0.08447403911346864,""foreground_fraction"":0.27782440185546875,""center_foreground_share"":0.45766854318275435,""target_color_margin"":-0.0719610033893323}"
0,cd73966f13f77d,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/blue_x_005_seed20262533.png,2,blue_x,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,weak_target_color_evidence,2,blue_x,0.5785375347304197,152.17920187487357,0.4957861008986928,0.1803670532327409,reject,weak_target_color_evidence,"{""seed"":20262533,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.49573710323159226,""quality_std"":0.20560558638779552,""foreground_fraction"":0.15969085693359375,""center_foreground_share"":0.7909798862930582,""target_color_margin"":-0.11715420308158961}"
0,09a3875887cb1c,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/yellow_triangle_000_seed20263528.png,3,yellow_triangle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,3,yellow_triangle,0.5326741316783297,26.820681742356214,0.21008476307189541,0.1638704522191011,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,"{""seed"":20263528,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.21004331501480808,""quality_std"":0.17583312439741136,""foreground_fraction"":0.21561431884765625,""center_foreground_share"":0.4416333463076324,""target_color_margin"":-0.08997209852849306}"
0,f65ce174d61b12,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/yellow_triangle_001_seed20263529.png,3,yellow_triangle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,2,blue_x,0.5643771978100891,45.778126969271774,0.15181525735294119,0.10731923885863034,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,"{""seed"":20263529,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.15179477267795138,""quality_std"":0.14794253842747035,""foreground_fraction"":0.2411346435546875,""center_foreground_share"":0.08370246155793204,""target_color_margin"":-0.173398270418867}"
0,1e452fa6cb9cb0,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/yellow_triangle_002_seed20263530.png,3,yellow_triangle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,weak_target_color_evidence,2,blue_x,0.8158900361036793,20.57533574474293,0.15516876021241835,0.058938212897549726,reject,weak_target_color_evidence,"{""seed"":20263530,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.15538277719535082,""quality_std"":0.06345759922705572,""foreground_fraction"":0.1826019287109375,""center_foreground_share"":0.9998328737361076,""target_color_margin"":-0.30738686468862625}"
0,b5cd9812124f02,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/yellow_triangle_003_seed20263531.png,3,yellow_triangle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,weak_target_color_evidence,2,blue_x,0.6097442783641669,56.834948969792514,0.25042892156862745,0.072044901685799,reject,weak_target_color_evidence,"{""seed"":20263531,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.25045891556085326,""quality_std"":0.09640224950886411,""foreground_fraction"":0.273406982421875,""center_foreground_share"":0.9784434646723965,""target_color_margin"":-0.2690878827800776}"
0,5d8c4f2c2d9330,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/yellow_triangle_004_seed20263532.png,3,yellow_triangle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,weak_target_color_evidence,3,yellow_triangle,0.4119238829732228,66.87215859045988,0.3118081086601307,0.14351956355312162,reject,weak_target_color_evidence,"{""seed"":20263532,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.3117810068566816,""quality_std"":0.16144246808594503,""foreground_fraction"":0.2711982727050781,""center_foreground_share"":0.9555652455234692,""target_color_margin"":-0.021813313294783362}"
0,aaf8e75f5309bc,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/yellow_triangle_005_seed20263533.png,3,yellow_triangle,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,2,blue_x,0.5501011354438926,55.89065802142895,0.2326044219771242,0.12435925799058238,reject,off_center_or_fragmented_foreground+weak_target_color_evidence,"{""seed"":20263533,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.2325958700741039,""quality_std"":0.14394211888541306,""foreground_fraction"":0.19427490234375,""center_foreground_share"":0.35051445177505497,""target_color_margin"":0.007699633283105425}"
0,08017466fc739b,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/purple_diamond_000_seed20264528.png,4,purple_diamond,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,retain,manual_audit_needed,2,blue_x,0.5623636086608096,122.63182722393326,0.4348868974673203,0.1543548219954189,retain,manual_audit_needed,"{""seed"":20264528,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.4348561405356413,""quality_std"":0.1761186981945797,""foreground_fraction"":0.27996826171875,""center_foreground_share"":0.9872874427730542,""target_color_margin"":0.13323264405958418}"
0,c8823eeb6b3755,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/purple_diamond_001_seed20264529.png,4,purple_diamond,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,retain,manual_audit_needed,2,blue_x,0.5766997280614532,125.40759545579232,0.4441687091503268,0.20561886782175257,retain,manual_audit_needed,"{""seed"":20264529,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.4440783531837215,""quality_std"":0.2284360259012274,""foreground_fraction"":0.16359329223632812,""center_foreground_share"":0.6508336248105399,""target_color_margin"":0.22006767358506527}"
0,e0c82b74013c19,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/purple_diamond_002_seed20264530.png,4,purple_diamond,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,retain,manual_audit_needed,2,blue_x,0.7018750000976561,115.37374838337017,0.38977481617647053,0.18559188311980532,retain,manual_audit_needed,"{""seed"":20264530,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.38976848826688887,""quality_std"":0.20964280087228487,""foreground_fraction"":0.2609062194824219,""center_foreground_share"":0.7147013670589956,""target_color_margin"":0.21509539485128057}"
0,5a18c56b7e0163,manifest_synthetic,manifest,/Volumes/Graduate Program Documents/小论文/图像生成综述/experiments/low_shot_utility_gate/real_diffusion_sanity_check/outputs/images/purple_diamond_003_seed20264531.png,4,purple_diamond,,,,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text",external_manifest_decision,reject,off_center_or_fragmented_foreground,2,blue_x,0.6869364301586125,103.54254226694707,0.3118502348856209,0.16707326380922957,reject,off_center_or_fragmented_foreground,"{""seed"":20264531,""sampler_name"":""euler"",""scheduler"":""normal"",""steps"":16,""cfg"":7.0,""negative_prompt"":""text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal"",""quality_mean"":0.3120197620267183,""quality_std"":0.18277749389830725,""foreground_fraction"":0.2678565979003906,""center_foreground_share"":0.2849452411809106,""target_color_margin"":0.16524645997537965}"
