path,label,label_source,generator_id,prompt,negative_prompt,seed,sampler_name,scheduler,steps,cfg,width,height,comfy_prompt_id,comfy_filename,comfy_subfolder,comfy_type,quality_mean,quality_std,foreground_fraction,center_foreground_share,target_color_score,target_color_margin,gate_decision,filter_reason
images/green_circle_004_seed20261532.png,green_circle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered green circle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20261532,euler,normal,16,7.0,512,512,4f3936ab-9582-4195-addd-6aa4e4d7db64,green_circle_004_seed20261532_00001_.png,ivc_real_diffusion,output,0.23293893851485895,0.068256497247886,0.2787895202636719,0.3074996921308649,0.29899902394512956,0.16522012347580936,reject,off_center_or_fragmented_foreground
images/green_circle_005_seed20261533.png,green_circle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered green circle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20261533,euler,normal,16,7.0,512,512,0e6359cc-b2bb-4e83-8ed9-385fc4a6ea87,green_circle_005_seed20261533_00001_.png,ivc_real_diffusion,output,0.4752228880240248,0.3670253625399755,0.2778816223144531,0.028828334134120392,0.06656521077309943,-0.3030870338421548,reject,off_center_or_fragmented_foreground+weak_target_color_evidence
images/blue_x_000_seed20262528.png,blue_x,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20262528,euler,normal,16,7.0,512,512,43124f58-7e45-40e1-9d35-53f984aed8d2,blue_x_000_seed20262528_00001_.png,ivc_real_diffusion,output,0.3149877460953457,0.1994215641844116,0.27129364013671875,0.9777130965437724,0.4033144031022887,0.13122577673978217,retain,manual_audit_needed
images/blue_x_001_seed20262529.png,blue_x,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20262529,euler,normal,16,7.0,512,512,628c3d0c-3042-448b-99c0-620067e5dfaf,blue_x_001_seed20262529_00001_.png,ivc_real_diffusion,output,0.33766615125868055,0.09163602399988446,0.2506294250488281,0.359994520631345,0.3742861759617598,0.05129106907425883,reject,off_center_or_fragmented_foreground
images/blue_x_002_seed20262530.png,blue_x,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20262530,euler,normal,16,7.0,512,512,8e9bcb5b-7469-46f2-8b0d-9bb60287934c,blue_x_002_seed20262530_00001_.png,ivc_real_diffusion,output,0.4807122174431297,0.14972616081367693,0.2767143249511719,0.6368436289444299,0.3118002631718428,0.01883144982258216,reject,weak_target_color_evidence
images/blue_x_003_seed20262531.png,blue_x,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20262531,euler,normal,16,7.0,512,512,a3a7a560-7d55-4203-9f11-6abb70d7b669,blue_x_003_seed20262531_00001_.png,ivc_real_diffusion,output,0.36756067213669313,0.14577471804016043,0.2797889709472656,0.7488445020110437,0.40288543130301924,0.09156596353836988,retain,manual_audit_needed
images/blue_x_004_seed20262532.png,blue_x,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20262532,euler,normal,16,7.0,512,512,859b66c4-5612-4a21-a73f-0d49fc3b87d8,blue_x_004_seed20262532_00001_.png,ivc_real_diffusion,output,0.21108397440193527,0.08447403911346864,0.27782440185546875,0.45766854318275435,0.22239036802973233,-0.0719610033893323,reject,weak_target_color_evidence
images/blue_x_005_seed20262533.png,blue_x,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered blue X mark icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20262533,euler,normal,16,7.0,512,512,3c16511a-3128-4f4d-8bef-b5534108bc3c,blue_x_005_seed20262533_00001_.png,ivc_real_diffusion,output,0.49573710323159226,0.20560558638779552,0.15969085693359375,0.7909798862930582,0.1728355344679051,-0.11715420308158961,reject,weak_target_color_evidence
images/yellow_triangle_000_seed20263528.png,yellow_triangle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20263528,euler,normal,16,7.0,512,512,ec358ead-8733-433a-901d-8d70611ab31c,yellow_triangle_000_seed20263528_00001_.png,ivc_real_diffusion,output,0.21004331501480808,0.17583312439741136,0.21561431884765625,0.4416333463076324,0.19698859096810406,-0.08997209852849306,reject,off_center_or_fragmented_foreground+weak_target_color_evidence
images/yellow_triangle_001_seed20263529.png,yellow_triangle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20263529,euler,normal,16,7.0,512,512,2a275298-babe-491c-815c-896a33244c11,yellow_triangle_001_seed20263529_00001_.png,ivc_real_diffusion,output,0.15179477267795138,0.14794253842747035,0.2411346435546875,0.08370246155793204,0.20508959778793134,-0.173398270418867,reject,off_center_or_fragmented_foreground+weak_target_color_evidence
images/yellow_triangle_002_seed20263530.png,yellow_triangle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20263530,euler,normal,16,7.0,512,512,0f9de58f-9c17-42f0-8404-c08b1a433f6b,yellow_triangle_002_seed20263530_00001_.png,ivc_real_diffusion,output,0.15538277719535082,0.06345759922705572,0.1826019287109375,0.9998328737361076,0.08682188591368811,-0.30738686468862625,reject,weak_target_color_evidence
images/yellow_triangle_003_seed20263531.png,yellow_triangle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20263531,euler,normal,16,7.0,512,512,38659ab2-a5b0-4ae6-9d0c-83c00fd75853,yellow_triangle_003_seed20263531_00001_.png,ivc_real_diffusion,output,0.25045891556085326,0.09640224950886411,0.273406982421875,0.9784434646723965,0.13087795607882918,-0.2690878827800776,reject,weak_target_color_evidence
images/yellow_triangle_004_seed20263532.png,yellow_triangle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20263532,euler,normal,16,7.0,512,512,2c36f3a6-16c9-43ed-b9ad-30b1ba482cb5,yellow_triangle_004_seed20263532_00001_.png,ivc_real_diffusion,output,0.3117810068566816,0.16144246808594503,0.2711982727050781,0.9555652455234692,0.29072984657046486,-0.021813313294783362,reject,weak_target_color_evidence
images/yellow_triangle_005_seed20263533.png,yellow_triangle,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered yellow triangle icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20263533,euler,normal,16,7.0,512,512,225b25f5-86e5-453d-a56d-ed80ae0ec191,yellow_triangle_005_seed20263533_00001_.png,ivc_real_diffusion,output,0.2325958700741039,0.14394211888541306,0.19427490234375,0.35051445177505497,0.27788253347249137,0.007699633283105425,reject,off_center_or_fragmented_foreground+weak_target_color_evidence
images/purple_diamond_000_seed20264528.png,purple_diamond,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20264528,euler,normal,16,7.0,512,512,cabf0698-8a6c-4012-b1a6-e28880447dbd,purple_diamond_000_seed20264528_00001_.png,ivc_real_diffusion,output,0.4348561405356413,0.1761186981945797,0.27996826171875,0.9872874427730542,0.30574577626596805,0.13323264405958418,retain,manual_audit_needed
images/purple_diamond_001_seed20264529.png,purple_diamond,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20264529,euler,normal,16,7.0,512,512,f8357832-6ea5-4cbc-a0d4-5bc356515363,purple_diamond_001_seed20264529_00001_.png,ivc_real_diffusion,output,0.4440783531837215,0.2284360259012274,0.16359329223632812,0.6508336248105399,0.40496786923411954,0.22006767358506527,retain,manual_audit_needed
images/purple_diamond_002_seed20264530.png,purple_diamond,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20264530,euler,normal,16,7.0,512,512,340449c8-0b2f-4c62-a492-82c1f487c8c4,purple_diamond_002_seed20264530_00001_.png,ivc_real_diffusion,output,0.38976848826688887,0.20964280087228487,0.2609062194824219,0.7147013670589956,0.43267426303601403,0.21509539485128057,retain,manual_audit_needed
images/purple_diamond_003_seed20264531.png,purple_diamond,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20264531,euler,normal,16,7.0,512,512,4bfe51ba-4116-43c7-9a92-59042207cafa,purple_diamond_003_seed20264531_00001_.png,ivc_real_diffusion,output,0.3120197620267183,0.18277749389830725,0.2678565979003906,0.2849452411809106,0.4397436411831358,0.16524645997537965,reject,off_center_or_fragmented_foreground
images/purple_diamond_004_seed20264532.png,purple_diamond,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20264532,euler,normal,16,7.0,512,512,341a3250-f462-4f0d-8a9e-c1531448448e,purple_diamond_004_seed20264532_00001_.png,ivc_real_diffusion,output,0.45663976232989917,0.2326261495526413,0.24738693237304688,0.5285192209834852,0.3544342507059674,0.2128901526287402,retain,manual_audit_needed
images/purple_diamond_005_seed20264533.png,purple_diamond,prompt_direct,DreamShaper8_modelscope_Yntec_dreamshaper_8.safetensors,"a single centered purple diamond icon on a plain dark neutral background, flat vector style, simple geometric shape, no text","text, watermark, signature, logo, cropped, blurry, low quality, distorted shape, multiple objects, cluttered background, photorealistic person, animal",20264533,euler,normal,16,7.0,512,512,94f2000b-79b7-42b0-8512-ef2b83070ee5,purple_diamond_005_seed20264533_00001_.png,ivc_real_diffusion,output,0.4647991005891288,0.28071233078850955,0.18903350830078125,0.22022440166283247,0.2654983179086468,0.17214361941037715,reject,off_center_or_fragmented_foreground
